frame,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,dataset_tag,fiedler,backend,system
raw_fermionic_su2,5,-147.72910286668215,0.014932566945390136,False,0.16248220899433363,5,True,False,False,100,8,1e-06,1.9099388737231493e-11,0.0,"[-147.73948851103617, -147.72830964249496, -147.72909431611518, -147.72909432011602, -147.72909434233563, -147.72909434234475, -147.72910286666306, -147.72910286668215]","[0.015889832997345366, 0.019525124997016974, 0.017296458994678687, 0.01752979199955007, 0.02041674999782117, 0.014565584002411924, 0.012203167003463022, 0.034130332998756785]",,False,block2_su2,O2_1.2075_sto_3g
raw_fermionic_su2,6,-147.7328047346841,0.01123069894345008,False,0.14868837500398513,6,True,False,False,100,7,1e-06,8.498196280015691e-08,0.0,"[-147.73948851103617, -147.73246737018755, -147.73280073303425, -147.7328007328066, -147.7328046497369, -147.73280464970213, -147.7328047346841]","[0.025822750001680106, 0.017957249998289626, 0.024297707997902762, 0.019132834000629373, 0.0167836670007091, 0.01606520899804309, 0.02098291699803667]",,False,block2_su2,O2_1.2075_sto_3g
raw_fermionic_su2,7,-147.7362409382751,0.0077944953524422544,False,0.1600380420059082,7,True,False,False,100,7,1e-06,1.4371539691637736e-07,0.0,"[-147.73948851103617, -147.73604660828124, -147.7362274517746, -147.7362274742481, -147.73624079457514, -147.7362407945597, -147.7362409382751]","[0.029389082999841776, 0.015198499997495674, 0.0207010000012815, 0.021460292002302594, 0.030153790998156182, 0.022500667000713293, 0.012797833995136898]",,False,block2_su2,O2_1.2075_sto_3g
raw_fermionic_su2,8,-147.73858243051527,0.005453003112279475,False,0.12598091600375483,8,True,False,False,100,7,1e-06,1.0429042163195845e-07,0.0,"[-147.73948910952032, -147.73853588582637, -147.7385798283362, -147.73857984753258, -147.73858232614634, -147.73858232622484, -147.73858243051527]","[0.016925500000070315, 0.014876749999530148, 0.01894654200441437, 0.025230999999621417, 0.014364832997671328, 0.0156654169986723, 0.0134089999992284]",,False,block2_su2,O2_1.2075_sto_3g
raw_fermionic_su2,9,-147.73952014366705,0.004515289960494329,False,0.10456900000281166,9,True,False,False,100,7,1e-06,7.870221452321857e-08,0.0,"[-147.7395039909322, -147.7395012293843, -147.73951992178365, -147.7395198926421, -147.73952006826525, -147.73952006496484, -147.73952014366705]","[0.015557166996586602, 0.014473417002591304, 0.01416504100052407, 0.013799000000290107, 0.013528333998692688, 0.013542042004701216, 0.013048958004219458]",,False,block2_su2,O2_1.2075_sto_3g
raw_fermionic_su2,10,-147.73952312670113,0.004512306926415022,False,0.130024375001085,10,True,False,False,100,7,1e-06,6.366462912410498e-12,0.0,"[-147.73952260736812, -147.73952311788779, -147.73952311808773, -147.73952312662206, -147.73952312661538, -147.7395231267075, -147.73952312670113]","[0.0201418750002631, 0.01487191699561663, 0.01584091599943349, 0.015564333996735513, 0.02105650000157766, 0.01785537500109058, 0.015066917003423441]",,False,block2_su2,O2_1.2075_sto_3g
raw_fermionic_su2,12,-147.74020499750247,0.0038304361250709462,False,0.1369705420001992,12,True,False,False,100,7,1e-06,1.0035029163191211e-07,0.0,"[-147.7395234097079, -147.73952341139156, -147.7395234901832, -147.7398801238782, -147.74019866600315, -147.74020489715218, -147.74020499750247]","[0.018382166002993472, 0.016679292006301694, 0.024196582999138627, 0.018601333002152387, 0.01775333300611237, 0.018390249999356456, 0.015464791002159473]",,False,block2_su2,O2_1.2075_sto_3g
raw_fermionic_su2,14,-147.74378616872127,0.0002492649062730834,True,0.13277937499515247,14,True,False,False,100,7,1e-06,2.9929157108199433e-07,0.0,"[-147.73952344601722, -147.74340308797724, -147.7434051624965, -147.74368715001222, -147.74376044031328, -147.7437858694297, -147.74378616872127]","[0.018339166999794543, 0.019454417000815738, 0.018571916996734217, 0.018114833001163788, 0.017650375004450325, 0.017457041001762263, 0.016201708996959496]",,False,block2_su2,O2_1.2075_sto_3g
raw_qubit,1,-147.63216699068244,0.11186844294510934,False,0.6220602090033935,1,True,False,False,100,7,1e-06,0.0,0.0,"[-147.73940182803625, -147.63216699068244, -147.63216699068244, -147.63216699068244, -147.63216699068244, -147.63216699068244, -147.63216699068244]","[0.10464074999617878, 0.10272516699478729, 0.10070324999833247, 0.08119704200362321, 0.07832954200421227, 0.06701666600565659, 0.05981262500426965]",,False,block2_pauli,O2_1.2075_sto_3g
raw_qubit,2,-147.67811665230593,0.06591878132161355,False,0.4666113330022199,2,True,False,False,100,7,1e-06,0.0,0.0,"[-147.73940182805944, -147.67811665230596, -147.67811665230593, -147.67811665230593, -147.67811665230593, -147.67811665230593, -147.67811665230593]","[0.09867762499925448, 0.07785083400085568, 0.047738791996380314, 0.050000916999124456, 0.048517292001633905, 0.06671683399326866, 0.04504237500077579]",,False,block2_pauli,O2_1.2075_sto_3g
